img1,img2,dataset,attack_type
/content/face_module/dataset_extractedfaces/lfw_pairs/Britney Spears_11.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_21.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/042881.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/102345.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/112810.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/122340.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_14.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_15.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/063910.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/063939.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/018128.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/023356.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/090288.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/097332.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_83.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_84.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/038257.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/122873.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_80.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_81.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_339.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_340.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/101323.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/116621.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/James Wolfensohn_3.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0097_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0161_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/122091.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/111084.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_253.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_254.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0004_03.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0091_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/121866.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/071453.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/098934.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/110991.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000013_0059_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000013_0236_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Bob Graham_3.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_6.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0128_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0372_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/130389.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/159010.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0003_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0144_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_18.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_19.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/142330.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/148062.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/045247.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/045312.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0243_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0384_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_55.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_56.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/057438.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/113297.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_13.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_14.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0156_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0283_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/166462.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/064256.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0051_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0069_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_351.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_352.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_3.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Benjamin Netanyahu_5.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/096104.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/099930.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0154_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0026_03.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/092362.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/092452.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/092929.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/065702.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/037774.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/074971.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_118.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_119.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_12.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Alejandro Toledo_14.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/009309.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/012584.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/154432.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/112622.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0096_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0104_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Alejandro Toledo_16.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Bob Graham_5.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Paul Burrell_11.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/044748.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/052395.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/020303.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/168600.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/David Beckham_14.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Bob Graham_3.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0165_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0385_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_356.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_357.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George Robertson_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/James Wolfensohn_4.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_350.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_351.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/137931.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/142762.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0263_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0080_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/169586.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/043960.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_30.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_31.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/078192.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/151668.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_21.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_22.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/039318.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/056793.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/063094.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/090356.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_166.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_167.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/129018.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/131569.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0026_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0044_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_3.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_9.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/162774.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/163335.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_23.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0010_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0040_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0017_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0281_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0026_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0071_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_72.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_9.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/180214.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/121327.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/008791.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/144013.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000013_0085_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0172_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/052547.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/071369.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0144_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0172_07.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0124_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0300_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0252_02.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0052_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/061852.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/078965.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Bob Graham_4.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_1.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0031_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0281_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/000835.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031892.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/069677.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/074709.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/139555.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/113902.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_28.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_29.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_3.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_42.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0028_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0077_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_121.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_122.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0031_08.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0277_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0098_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0396_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0207_02.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0209_04.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_18.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_19.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/134894.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/145289.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/113108.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/113388.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0140_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0089_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Alejandro Toledo_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_4.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George Robertson_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George Robertson_6.jpg,lfw_pairs,dodging_attack
